Sitio,Fecha,Profundidad,Transecto,Abudefduf saxatilis,Abudefduf taurus,Acanthostracion quadricornis,Acanthurus tractus,Acanthurus chirurgus,Acanthurus coeruleus,Aluterus scriptus,Anisotremus surinamensis,Anisotremus virginicus,Apogon binotatus,Apogon maculatus,Archosargos probatocephalus,Aulostomus maculatus,Balistes capriscus,Bodianus pulchellus,Bodianus rufus,Calamus calamus,Calamus penna,Calamus pennatula,Cantherines pullus,Canthidermis sufflamen,Canthigaster rostrata,Caranx bartholomei,Caranx crysos,Caranx latus,Caranx lugubris,Caranx ruber,Centropyge argi,Cephalopholis cruentata,Chaetodipterus faber,Chaetodon capistratus,Chaetodon ocellatus,Chaetodon sedentarius,Chaetodon striatus,Chromis cyanea,Chromis insolata,Chromis multilineata,Chromis scotti,Clepticus parrae,"CLUPEIDAE, ENGRAULIDAE",Coryphopterus glaucofraenum,Coryphopterus personatus/hyalinus,Diodon hystrix,Elacatinus jarocho,Elacatinus oceanops,Elacatinus redimiculus,Elagatis bipinnulata,Emblemariopsis sp.,Epinephelus adscensionis,Epinephelus guttatus,Equetus lanceolatus,Equetus punctatus,Gerres cinereus,Gymnothorax funebris,Gymnothorax miliaris,Gymnothorax moringa,Haemulon aurolineatum,Haemulon carbonarium,Haemulon chrysargyreum,Haemulon flavolineatum,Haemulon macrostomum,Haemulon plumieri,Halichoeres bivitattus,Halichoeres burekae,Halichoeres garnoti,Halichoeres radiatus,Hippocampus erectus,Holacanthus bermudensis,Holacanthus ciliaris,Holacanthus hibrido,Holacanthus tricolor,Holocentrus adscencionis,Holocentrus rufus,Hypleurochilus bermudensis,Hypoplectrus nigricans,Hypoplectrus puella,Hypoplectrus castroaguirrei,Haemulon vittata,Kyphosus sectatrix/incisor,Labrisomus nuchipinnis,Lactophrys bicaudalis,Lactophrys triqueter,Lutjanus analis,Lutjanus apodus,Lutjanus buccanella,Lutjanus griseus,Lutjanus jocu,Lutjanus mahogoni,Lutjanus synagris,Malacacotenus triangulatus,Microspathodon chrysurus,Mulloidichtys martinicus,Mycteroperca bonaci,Mycteroperca interstitialis,Mycteroperca microlepis,Mycteroperca phenax,Mycteroperca tigris,Mycteroperca venenosa,Myrichthys breviceps,Myripristis jacobus,Neopomasentrus cyanomus,Nicholsina usta,Ocyurus chrysurus,Odontoscion dentex,Ogcocephalus radiatus,Ophichthus ophis,Ophioblennius macclurei,Parablenius marmoreus,Paranthias furcifer,Pareques acuminatus,Pareques umbrosus,Pempheris schomburgki,Platybelone argalus,Pterois volitans,Pomacanthus arcuatus,Pomacanthus paru,Pseudopeneus maculatus,Scarus guacamaia,Scarus iseri,Scarus taeniopterus,Scomberomorus cavalla,Scorpaenodes caribbaeus,Scarus vetula,Scorpaena plumieri,Selene vomer,Seriola rivoliana,Serranus subligarius,Serranus tigrinus,Sparisoma atomarium,Sparisoma aurofrenatum,Sparisoma chrysopterum,Sparisoma rubripinae,Sparisoma viridae,Sphoeroides spengleri,Sphyraena borealis/picudilla,Sphyraena guachancho,Sphyrna barracuda,Stegastes adustus,Stegastes partitus ,Stegastes planifrons,Stegastes variabilis,Synodus intermedius,Synodus saurus,Thalassoma bifasciatum
Blanquilla,28-Sep-13,4,2,80,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,2,2,,,,,50,,,,8,,,,,,,,1,,,,,,,,,,,1,,,1,6,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,34,1,,,,,21
Blanquilla,28-Sep-13,4,3,35,,,,4,,,,24,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,6,,,,8,,,,,,,,,,,,,,1,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,48,16,,,,,1
Blanquilla,28-Sep-13,4,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,37,,1,,,,9
Blanquilla,28-Sep-13,4,5,9,,,,,,,,11,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,
Enmedio,30-Sep-13,9,1,,,,,1,,,,,,,,,,,2,,,,,,3,,,,,,,,,2,,,,,,,,,,8,160,,,,,,,,1,,,,,,,,,,1,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,1,,,,,7,,,,,,,,,,,1,,,,,,,,,4,2,8,,,
Enmedio,30-Sep-13,9,2,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,8,,,,6,130,,,2,,,,,,,,,,,,,,,1,,,,24,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,12,11,10,,,
Enmedio,30-Sep-13,9,3,20,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,2,,,,35,,,,6,60,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,6,,,,,,,,,,,,,4,1,,12,,,,,,,,,,,,,,,,,,,4,4,,6,,,
Enmedio,30-Sep-13,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,370,,,2,,,,3,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,12,14,13,,,
Enmedio,30-Sep-13,9,5,5,,,,1,,,,,1,,,,,,2,,,,,,2,,,,,,,,,2,,,,,,60,1,,,2,250,,,,,,,,,,,,,1,,2,,,3,,,,76,,,,,,,,,,,,1,1,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,2,,,,,1,,20,8,,,
Enmedio,30-Sep-13,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,,,,,,,,6,3,7,2,,,
Enmedio,30-Sep-13,4.5,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,4,15,3,3,,,
Enmedio,30-Sep-13,4.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,41,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,12,6,1,,,4
Enmedio,30-Sep-13,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,26,5,,,,,,,1,,,,,,,,,,,,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,2,,,6
Enmedio,30-Sep-13,4.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,6,3,,,
Santiaguillo,1-Oct-13,15,1,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,1,,1,,,,,4,,,,90,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,4,1,,,
Santiaguillo,1-Oct-13,15,2,,,,,,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,1,,,,,5,50,4,,,,300,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,4,,4,,,2
Santiaguillo,1-Oct-13,15,3,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,2,2,1,,,,,,,,,700,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,5,,3,,,2
Santiaguillo,1-Oct-13,15,4,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,1,,,,,1,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,5,1,,1
Santiaguillo,1-Oct-13,15,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,4,,,,,,5,21,,,,700,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,10,,7,,,1
Santiaguillo,1-Oct-13,5,1,,,,,23,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,45,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,17,,,,,,,,,,,,,,,,5,,,,,,,,,,,3,1,,,,,,,18,1,1,,,,4
Santiaguillo,1-Oct-13,5,2,145,,,,2,1,,,,,,,,,,4,,,,,,1,,,,,,,,,1,,,,,,20,,,,6,20,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,6,,,,,,,,,,,,3,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,2,,,,,,,28,6,1,,,,
Santiaguillo,1-Oct-13,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,2,,,,1,,,,,,,2,1,,2,,,,,37,35,,,,,4
Santiaguillo,1-Oct-13,5,4,30,,,,17,1,,,,,,,,,,3,,,,,,1,,,,,,,,,1,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,14,,,,,,,,,,,,,,,,14,,,,4,,,,,,,1,,,2,,,,,14,20,14,,,,8
Santiaguillo,1-Oct-13,5,5,20,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,7,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,,,,,,26,,10,,,,2
Blanca,2-Oct-13,15,1,,,,,,,,1,2,,,,,,,3,,,,,,1,,,,,,,1,,,,1,,,,,16,,,8,340,,,,,,,,,,,,,,,14,,,1,,,,60,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,5,2,6,,,
Blanca,2-Oct-13,15,2,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,5,202,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,
Blanca,2-Oct-13,15,3,,,,,2,,,,1,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,4,,,3,250,,,,,,,,,,,,,,,5,,,2,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,3,,,
Blanca,2-Oct-13,15,4,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,4,,,,,2,,,4,170,,,,,,,,,,,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
Blanca,2-Oct-13,15,5,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,1,2,,,,,2,,,,190,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,2,,,
Blanca,2-Oct-13,4,1,,,,,,,,,7,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,12,,,,,,,,,,,,,,,,4,,,1,2,,,50,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,,6,,,,2
Blanca,2-Oct-13,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,2,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,8,6,,,,
Blanca,2-Oct-13,4,3,,,,,,,,,6,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,11,70,,,,,,,,,,,,,,,1,,,2,41,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,,,,,,,,,,,,,20,3,4,,,,
Blanca,2-Oct-13,4,4,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,6,,,
Blanca,2-Oct-13,4,5,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,4,2,,,,,,4,,,10,,,,,,,,1,,,,,,,,,,1,,5,,,16,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,10,4,,,1
Verde,3-Oct-13,10,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,30,1,,,,240,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,2,3,6,4,,,
Verde,3-Oct-13,10,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,150,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,1,,,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,,5,6,,,
Verde,3-Oct-13,10,3,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,2,,,,,10,,,,6,130,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,8,1,,,,
Verde,3-Oct-13,10,4,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,4,180,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,6,9,,,
Verde,3-Oct-13,10,5,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,1,,,2,,,,,160,7,,,,100,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,9,10,1,,
Verde,3-Oct-13,4,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,80,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,8,,,,,1,,,,,,,,,,,,,,21,4,4,,,,3
Verde,3-Oct-13,4,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,4,50,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,18,2,4,,,,12
Verde,3-Oct-13,4,3,10,,,,2,,,,6,,,,,,,3,,,,,,1,,,,,14,,,,2,2,,,,,25,,,,8,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,24,6,10,,,,5
Verde,3-Oct-13,4,4,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,26,12,20,,,,8
Verde,3-Oct-13,4,5,,,,,,,,3,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,8,30,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,6,,,,8
Ingenieros,4-Oct-13,2,1,22,,,,,,,,3,,,,,,,,,,,,,,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,9,,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,32,,,,,,
Ingenieros,4-Oct-13,2,2,6,,,,,,,,1,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,
Ingenieros,4-Oct-13,2,3,10,1,,,90,,,,1,,,,,,,,,,,,,,14,,6,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,23,,16,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,53,,,,,,
Ingenieros,4-Oct-13,2,4,2,,,,,,,,1,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,11,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,37,,,,,,2
Ingenieros,4-Oct-13,2,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,
Santiaguillo,17-Feb-14,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,2,6,,,,
Santiaguillo,17-Feb-14,15,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,3,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
Santiaguillo,17-Feb-14,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,9,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,5,,,,
Santiaguillo,17-Feb-14,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,,,
Santiaguillo,17-Feb-14,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,55,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,5,,,,3
Santiaguillo,17-Feb-14,5,1,,,,,,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,7
Santiaguillo,17-Feb-14,5,2,3,,,,20,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,,,5,,,,,35,,,,,,4
Santiaguillo,17-Feb-14,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,15,8,,,,,2
Santiaguillo,17-Feb-14,5,4,,,,,2,4,,,,,,,,,,2,,,,,,,,,,,,,,,1,1,,,,,60,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,20,,,,,,,,,,,,,,,,10,,,,2,,,,,,,,,,,,,,,18,5,8,,,,6
Santiaguillo,17-Feb-14,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,70,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,8,,,,67
AnegadaAdentro,18-Feb-14,16,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,71,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,
AnegadaAdentro,18-Feb-14,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,45,,,1,,,,,,,,,,,,1,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,
AnegadaAdentro,18-Feb-14,16,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,1,63,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
AnegadaAdentro,18-Feb-14,16,4,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AnegadaAdentro,18-Feb-14,16,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,16,,,,,,1,,,,,,,,150,,,,1,,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnegadaAdentro,18-Feb-14,4,1,1,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
AnegadaAdentro,18-Feb-14,4,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,4
AnegadaAdentro,18-Feb-14,4,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,8,1,,,,,5
AnegadaAdentro,18-Feb-14,4,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5,,,,,,
AnegadaAdentro,18-Feb-14,4,5,,,,,,2,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,8
Blanca,19-Feb-14,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,22,,,,,,,,,,,,,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,
